record_id,created_utc,case_id,event_time,context,model_name,model_digest,feature_schema_digest,hash_algorithm,true_label_id,true_label_name,prediction_id,prediction_name,confidence,score_type,topk_predictions,features_digest,top_features,prev_hash,record_hash,sequence_id,window_id
CASE-20260330-153425-DIVERSIFIED-315,2026-03-30 16:15:19.785542+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.785542+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.190', 'src_port': 12, 'dst_port': 12, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.9999957815874996,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.9999957815874996}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.4789462330284138e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.356943726852198e-07}]",4ff10760f71f9f6efafec3d37e8d90e7bb54ee0754c800320f3b700568d68e6a,"[{'feature': 'src_port', 'value': 12.0, 'shap_value': 10.106016841198596, 'abs_shap_value': 10.106016841198596, 'sign': '+'}, {'feature': 'dst_port', 'value': 12.0, 'shap_value': 1.160283738626704, 'abs_shap_value': 1.160283738626704, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8190848184567123, 'abs_shap_value': 0.8190848184567123, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5832890271931369, 'abs_shap_value': 0.643560677443542, 'sign': '+'}, {'feature': 'duration', 'value': 0.000318, 'shap_value': 0.32557827021808605, 'abs_shap_value': 0.32557827021808605, 'sign': '+'}]",cdf1a42fe12b5c2ef2b9ca8f277e78affe86f716237a0f403f3e856b71d40491,a4765c7ba58bd6a6c321b7c0fc9ec188e51aa7837925118ea2cb54050ea0b7a6,316,12
CASE-20260330-153425-DIVERSIFIED-316,2026-03-30 16:15:19.788538+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.788538+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.152', 'src_port': 16, 'dst_port': 16, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.9999957815229868,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.9999957815229868}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.4789462329330025e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.356943726248554e-07}]",f814afdc7752a3bda74c80c3f426b1cdfa94227105312171c1fa69b55957020a,"[{'feature': 'src_port', 'value': 16.0, 'shap_value': 10.106786227824289, 'abs_shap_value': 10.106786227824289, 'sign': '+'}, {'feature': 'dst_port', 'value': 16.0, 'shap_value': 1.160283738626704, 'abs_shap_value': 1.160283738626704, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8190848184567123, 'abs_shap_value': 0.8190848184567123, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5832890271931369, 'abs_shap_value': 0.643560677443542, 'sign': '+'}, {'feature': 'duration', 'value': 0.00034, 'shap_value': 0.32557827021808605, 'abs_shap_value': 0.32557827021808605, 'sign': '+'}]",a4765c7ba58bd6a6c321b7c0fc9ec188e51aa7837925118ea2cb54050ea0b7a6,26dd69ef4acc93d2ad34ec96d301f50fd8a0b4544afd37420575308eb0969640,317,12
CASE-20260330-153425-DIVERSIFIED-317,2026-03-30 16:15:19.791538+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.791538+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.193', 'src_port': 11, 'dst_port': 11, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.9999957751851435,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.9999957751851435}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.4214411402303921e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.356943666945459e-07}]",a14c1ccff4cf49c6cd47a61bbecde732723df304aed653787a807ccab1d25e4d,"[{'feature': 'src_port', 'value': 11.0, 'shap_value': 10.106178040688782, 'abs_shap_value': 10.106178040688782, 'sign': '+'}, {'feature': 'dst_port', 'value': 11.0, 'shap_value': 1.1603986310427763, 'abs_shap_value': 1.1603986310427763, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8189118194904312, 'abs_shap_value': 0.8189118194904312, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5832890271931369, 'abs_shap_value': 0.643560677443542, 'sign': '+'}, {'feature': 'duration', 'value': 0.000257, 'shap_value': 0.32525587123771516, 'abs_shap_value': 0.32525587123771516, 'sign': '+'}]",26dd69ef4acc93d2ad34ec96d301f50fd8a0b4544afd37420575308eb0969640,a464f8c4269eb0b9f327ce895acd9f5a0d2bc9db689c355b644ec906eeb1ddb1,318,12
CASE-20260330-153425-DIVERSIFIED-318,2026-03-30 16:15:19.797622+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.797622+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.152', 'src_port': 11, 'dst_port': 11, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.9999957750926942,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.9999957750926942}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.4214411400989803e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.356943666080413e-07}]",030622bb6998084a051f443e0417c55d2f011c876d71beb010896926ab01ba6c,"[{'feature': 'src_port', 'value': 11.0, 'shap_value': 10.106178040688782, 'abs_shap_value': 10.106178040688782, 'sign': '+'}, {'feature': 'dst_port', 'value': 11.0, 'shap_value': 1.1603986310427763, 'abs_shap_value': 1.1603986310427763, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8189118194904312, 'abs_shap_value': 0.8189118194904312, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5832890271931369, 'abs_shap_value': 0.643560677443542, 'sign': '+'}, {'feature': 'duration', 'value': 0.00025, 'shap_value': 0.32525587123771516, 'abs_shap_value': 0.32525587123771516, 'sign': '+'}]",a464f8c4269eb0b9f327ce895acd9f5a0d2bc9db689c355b644ec906eeb1ddb1,263c6c65d9315901629b33fd1b3994222fd4e5f62219d6eb3b6713509f4bff70,319,12
CASE-20260330-153425-DIVERSIFIED-319,2026-03-30 16:15:19.801626+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.801626+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.152', 'src_port': 11, 'dst_port': 11, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.9999957750926942,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.9999957750926942}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.4214411400989803e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.356943666080413e-07}]",a5320c18ae65eb2fd425a9f3922909068bec72b3d6f2f976fc3e3b1d9b733076,"[{'feature': 'src_port', 'value': 11.0, 'shap_value': 10.106178040688782, 'abs_shap_value': 10.106178040688782, 'sign': '+'}, {'feature': 'dst_port', 'value': 11.0, 'shap_value': 1.1603986310427763, 'abs_shap_value': 1.1603986310427763, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8189118194904312, 'abs_shap_value': 0.8189118194904312, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5832890271931369, 'abs_shap_value': 0.643560677443542, 'sign': '+'}, {'feature': 'duration', 'value': 0.000244, 'shap_value': 0.32525587123771516, 'abs_shap_value': 0.32525587123771516, 'sign': '+'}]",263c6c65d9315901629b33fd1b3994222fd4e5f62219d6eb3b6713509f4bff70,4d80ddbb25d1d8b5dda3806b53c4458b5a914b749466f6038077b63beac6a1c2,320,12
CASE-20260330-153425-DIVERSIFIED-320,2026-03-30 16:15:19.806711+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.806711+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.152', 'src_port': 11, 'dst_port': 11, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.9999957745974885,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.9999957745974885}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.4214411393950715e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.356943661446782e-07}]",49b8ba73f5ce5fd1376b0022fa796322ba8eefc3d5d11a86880f6697e9e9853d,"[{'feature': 'src_port', 'value': 11.0, 'shap_value': 10.106178040688782, 'abs_shap_value': 10.106178040688782, 'sign': '+'}, {'feature': 'dst_port', 'value': 11.0, 'shap_value': 1.1603986310427763, 'abs_shap_value': 1.1603986310427763, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8189118194904312, 'abs_shap_value': 0.8189118194904312, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5832890271931369, 'abs_shap_value': 0.643560677443542, 'sign': '+'}, {'feature': 'duration', 'value': 0.000222, 'shap_value': 0.32525587123771516, 'abs_shap_value': 0.32525587123771516, 'sign': '+'}]",4d80ddbb25d1d8b5dda3806b53c4458b5a914b749466f6038077b63beac6a1c2,1948005919b84a0d0f84a76f14faecd9565b9dcb9ab58042d0d2de605925afc3,321,12
CASE-20260330-153425-DIVERSIFIED-321,2026-03-30 16:15:19.810263+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.810263+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.190', 'src_port': 50, 'dst_port': 50, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.9999957622514667,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.9999957622514667}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.4769794296411618e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.344500226064062e-07}]",2f1c86fdb65584f7da250654cff2c5344fb7bf0da15e1937eb5c34bde653e576,"[{'feature': 'src_port', 'value': 50.0, 'shap_value': 10.107806663781451, 'abs_shap_value': 10.107806663781451, 'sign': '+'}, {'feature': 'dst_port', 'value': 50.0, 'shap_value': 1.1604064540725492, 'abs_shap_value': 1.1604064540725492, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8190848184567123, 'abs_shap_value': 0.8190848184567123, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5844352198339554, 'abs_shap_value': 0.6447068700843605, 'sign': '+'}, {'feature': 'duration', 'value': 0.000303, 'shap_value': 0.3245094913326264, 'abs_shap_value': 0.3245094913326264, 'sign': '+'}]",1948005919b84a0d0f84a76f14faecd9565b9dcb9ab58042d0d2de605925afc3,f860b0ef4ec4c7c0ec9829a3f0ee4fc8cd6d36621ef50972f183b1323bca460b,322,12
CASE-20260330-153425-DIVERSIFIED-322,2026-03-30 16:15:19.812237+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.812237+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.190', 'src_port': 50, 'dst_port': 50, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.999995730536433,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.999995730536433}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.476979382798511e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.344499929701667e-07}]",0f6a0d82de2b8c01511ba183b04cdd585119348dd3ae3ba0448fe12bf94b707a,"[{'feature': 'src_port', 'value': 50.0, 'shap_value': 10.107806663781451, 'abs_shap_value': 10.107806663781451, 'sign': '+'}, {'feature': 'dst_port', 'value': 50.0, 'shap_value': 1.1604064540725492, 'abs_shap_value': 1.1604064540725492, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8190848184567123, 'abs_shap_value': 0.8190848184567123, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5844352198339554, 'abs_shap_value': 0.6447068700843605, 'sign': '+'}, {'feature': 'duration', 'value': 0.000318, 'shap_value': 0.3245094913326264, 'abs_shap_value': 0.3245094913326264, 'sign': '+'}]",f860b0ef4ec4c7c0ec9829a3f0ee4fc8cd6d36621ef50972f183b1323bca460b,43b5c3abda3c512117cde8154be566fbb994363ee0157289ff3cdce7f3deb451,323,12
CASE-20260330-153425-DIVERSIFIED-323,2026-03-30 16:15:19.815258+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.815258+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.193', 'src_port': 51, 'dst_port': 51, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.999995730536433,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.999995730536433}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.476979382798511e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.344499929701667e-07}]",6c3360fe3e5684a03dd1a2ff33e6c78c89246e40b017d015a19007ef4e8828a8,"[{'feature': 'src_port', 'value': 51.0, 'shap_value': 10.107806663781451, 'abs_shap_value': 10.107806663781451, 'sign': '+'}, {'feature': 'dst_port', 'value': 51.0, 'shap_value': 1.1604064540725492, 'abs_shap_value': 1.1604064540725492, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8190848184567123, 'abs_shap_value': 0.8190848184567123, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5844352198339554, 'abs_shap_value': 0.6447068700843605, 'sign': '+'}, {'feature': 'duration', 'value': 0.000331, 'shap_value': 0.3245094913326264, 'abs_shap_value': 0.3245094913326264, 'sign': '+'}]",43b5c3abda3c512117cde8154be566fbb994363ee0157289ff3cdce7f3deb451,799b31f85d505f5575f39a0fcfc7c1c021a6aa60999eb6bcf760b15d031664cc,324,12
CASE-20260330-153425-DIVERSIFIED-324,2026-03-30 16:15:19.817936+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.817936+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.184', 'src_port': 50, 'dst_port': 50, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.999995730536433,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.999995730536433}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.476979382798511e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.344499929701667e-07}]",01a3d5e6dcbe2acc9b5e16f39963c0c17a1480a25f38e4ac7d77ecedb535dbb3,"[{'feature': 'src_port', 'value': 50.0, 'shap_value': 10.107806663781451, 'abs_shap_value': 10.107806663781451, 'sign': '+'}, {'feature': 'dst_port', 'value': 50.0, 'shap_value': 1.1604064540725492, 'abs_shap_value': 1.1604064540725492, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8190848184567123, 'abs_shap_value': 0.8190848184567123, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5844352198339554, 'abs_shap_value': 0.6447068700843605, 'sign': '+'}, {'feature': 'duration', 'value': 0.000317, 'shap_value': 0.3245094913326264, 'abs_shap_value': 0.3245094913326264, 'sign': '+'}]",799b31f85d505f5575f39a0fcfc7c1c021a6aa60999eb6bcf760b15d031664cc,5ae542f6950273ed119a41877040bebc1881ed81aac6c4771bfc8cf3944903cb,325,12
CASE-20260330-153425-DIVERSIFIED-325,2026-03-30 16:15:19.820939+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.820939+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.152', 'src_port': 51, 'dst_port': 51, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.9999957303769237,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.9999957303769237}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.4769793825629182e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.344499928211127e-07}]",fd433fc1f33a62b33c45c0c1f2a1fdb7e15254f61108e6e570b6d34c957592ab,"[{'feature': 'src_port', 'value': 51.0, 'shap_value': 10.107806663781451, 'abs_shap_value': 10.107806663781451, 'sign': '+'}, {'feature': 'dst_port', 'value': 51.0, 'shap_value': 1.1604064540725492, 'abs_shap_value': 1.1604064540725492, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8190848184567123, 'abs_shap_value': 0.8190848184567123, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5844352198339554, 'abs_shap_value': 0.6447068700843605, 'sign': '+'}, {'feature': 'duration', 'value': 0.000349, 'shap_value': 0.3245094913326264, 'abs_shap_value': 0.3245094913326264, 'sign': '+'}]",5ae542f6950273ed119a41877040bebc1881ed81aac6c4771bfc8cf3944903cb,aafb7aba6578bbcd5950721a869b52faf821228b9b4bb7240d2638e1cc650312,326,13
CASE-20260330-153425-DIVERSIFIED-326,2026-03-30 16:15:19.824241+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.824241+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.193', 'src_port': 52, 'dst_port': 52, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.9999957303769237,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.9999957303769237}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.4769793825629182e-06}, {'class_id': 3, 'class_name': 'injection', 'probability': 9.344499928211127e-07}]",fe1d8e77ec6bf8604f703d46bce5c28c6cd52541a101ada4f7922ebf8110d167,"[{'feature': 'src_port', 'value': 52.0, 'shap_value': 10.107806663781451, 'abs_shap_value': 10.107806663781451, 'sign': '+'}, {'feature': 'dst_port', 'value': 52.0, 'shap_value': 1.1604064540725492, 'abs_shap_value': 1.1604064540725492, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8190848184567123, 'abs_shap_value': 0.8190848184567123, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5844352198339554, 'abs_shap_value': 0.6447068700843605, 'sign': '+'}, {'feature': 'duration', 'value': 0.000342, 'shap_value': 0.3245094913326264, 'abs_shap_value': 0.3245094913326264, 'sign': '+'}]",aafb7aba6578bbcd5950721a869b52faf821228b9b4bb7240d2638e1cc650312,ad6af2637fc1b2da4d225c2936230c0d40fc892f5b45d92675a201a6fc1542e8,327,13
CASE-20260330-153425-DIVERSIFIED-327,2026-03-30 16:15:19.827242+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.827242+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.184', 'src_port': 19, 'dst_port': 19, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.999995728871261,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.999995728871261}, {'class_id': 3, 'class_name': 'injection', 'probability': 1.344915712144866e-06}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.098248586799579e-06}]",7129df28729ca6b2aa6c37b046076fb82183b9986d4b8111f551ec3a0b4bc3bb,"[{'feature': 'src_port', 'value': 19.0, 'shap_value': 10.09402656472425, 'abs_shap_value': 10.09402656472425, 'sign': '+'}, {'feature': 'dst_port', 'value': 19.0, 'shap_value': 1.1580417092703934, 'abs_shap_value': 1.1580417092703934, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8170069716025823, 'abs_shap_value': 0.8170069716025823, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5815662208275572, 'abs_shap_value': 0.6418378710779622, 'sign': '+'}, {'feature': 'duration', 'value': 0.000124, 'shap_value': 0.3173327144434907, 'abs_shap_value': 0.3173327144434907, 'sign': '+'}]",ad6af2637fc1b2da4d225c2936230c0d40fc892f5b45d92675a201a6fc1542e8,6cdd74a27239a18da4007a1d63c587988eb0cb06132beba7d6bf254003756933,328,13
CASE-20260330-153425-DIVERSIFIED-328,2026-03-30 16:15:19.831241+00:00,CASE-20260330-153425-DIVERSIFIED,2026-03-30 16:15:19.831241+00:00,"{'src_ip': '192.168.1.30', 'dst_ip': '192.168.1.184', 'src_port': 20, 'dst_port': 20, 'proto': 'tcp', 'service': '-', 'conn_state': 'REJ'}",lightgbm,29877fa54c191755b4eb84f1c6fadc3a163fd4dc8913569676752d6a9e3509d8,ea7826d3bc380cdecb84fe98e1857d9ad0ecbf653749c1bece711ab78df1b31c,SHA-256,2,dos,2,dos,0.999995728871261,max_class_probability,"[{'class_id': 2, 'class_name': 'dos', 'probability': 0.999995728871261}, {'class_id': 3, 'class_name': 'injection', 'probability': 1.344915712144866e-06}, {'class_id': 8, 'class_name': 'xss', 'probability': 1.098248586799579e-06}]",78924afc6f42b921b35be3c8997b50d6efcffec16d4ebb601197d6e4394bbe4a,"[{'feature': 'src_port', 'value': 20.0, 'shap_value': 10.09402656472425, 'abs_shap_value': 10.09402656472425, 'sign': '+'}, {'feature': 'dst_port', 'value': 20.0, 'shap_value': 1.1580417092703934, 'abs_shap_value': 1.1580417092703934, 'sign': '+'}, {'feature': 'src_ip_bytes', 'value': 40.0, 'shap_value': 0.8170069716025823, 'abs_shap_value': 0.8170069716025823, 'sign': '+'}, {'feature': 'conn_state', 'value': 'REJ', 'shap_value': 0.5815662208275572, 'abs_shap_value': 0.6418378710779622, 'sign': '+'}, {'feature': 'duration', 'value': 0.000124, 'shap_value': 0.3173327144434907, 'abs_shap_value': 0.3173327144434907, 'sign': '+'}]",6cdd74a27239a18da4007a1d63c587988eb0cb06132beba7d6bf254003756933,ddc86949507e59926751e675c1240897bc4ba932350d2d4f62a0bc2f03d0e66d,329,13
